ticker,period_end,report_date,usable_from_date,roe,roa,operating_margin,gross_profitability,debt_ratio,interest_coverage,per,pbr,pcr,psr,ev_ebitda,dividend_yield,fcf,operating_cash_flow,net_income,earnings_yoy
067900,2026-12-31,2026-06-17,2026-06-17,8.78,,,,,,3.81,0.33,,,,1.56,,,1681.0,
007530,2026-12-31,2026-06-17,2026-06-17,4.53,,,,,,17.78,0.8,,,,0.96,,,117.0,
155650,2026-12-31,2026-06-17,2026-06-17,1.16,,,,,,46.13,0.54,,,,2.17,,,75.0,
273640,2026-12-31,2026-06-17,2026-06-17,5.56,,,,,,22.51,1.25,,,,1.43,,,311.0,
251370,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.32,,,,,,,,
209640,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.84,,,,,,,,
096250,2026-12-31,2026-06-17,2026-06-17,2.59,,,,,,42.91,1.11,,,,1.48,,,134.0,
273060,2026-12-31,2026-06-17,2026-06-17,3.74,,,,,,31.59,1.18,,,,,,,37.0,
019210,2026-12-31,2026-06-17,2026-06-17,6.41,,,,,,27.58,1.77,,,,0.94,,,736.0,
122870,2026-12-31,2026-06-17,2026-06-17,7.19,,,,,,24.27,1.74,,,,0.62,,,1990.0,
079000,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.44,,,,8.17,,,,
403490,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.9,,,,,,,,
032820,2026-12-31,2026-06-17,2026-06-17,0.66,,,,,,3110.0,20.6,,,,,,,5.0,
041190,2026-12-31,2026-06-17,2026-06-17,14.24,,,,,,4.09,0.58,,,,,,,1420.0,
115440,2026-12-31,2026-06-17,2026-06-17,3.84,,,,,,29.07,1.12,,,,0.49,,,354.0,
046970,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,6.94,,,,,,,,
082850,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.32,,,,1.43,,,,
215360,2026-12-31,2026-06-17,2026-06-17,11.62,,,,,,4.74,0.55,,,,2.75,,,1536.0,
072470,2026-12-31,2026-06-17,2026-06-17,7.77,,,,,,4.93,0.38,,,,2.09,,,582.0,
073560,2026-12-31,2026-06-17,2026-06-17,7.16,,,,,,4.7,0.34,,,,9.27,,,344.0,
037400,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.14,,,,2.47,,,,
153490,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,2.88,,,,
101170,2026-12-31,2026-06-17,2026-06-17,2.89,,,,,,54.36,1.57,,,,0.51,,,181.0,
103840,2026-12-31,2026-06-17,2026-06-17,4.83,,,,,,16.09,0.78,,,,,,,137.0,
101970,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.83,,,,,,,,
046940,2026-12-31,2026-06-17,2026-06-17,30.6,,,,,,1.33,0.41,,,,3.4,,,2654.0,
215380,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.82,,,,,,,,
065680,2026-12-31,2026-06-17,2026-06-17,8.21,,,,,,13.86,1.14,,,,0.94,,,2684.0,
018620,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.58,,,,,,,,
457550,2026-12-31,2026-06-17,2026-06-17,10.43,,,,,,39.07,4.08,,,,0.67,,,572.0,
396470,2026-12-31,2026-06-17,2026-06-17,5.39,,,,,,30.45,1.64,,,,1.04,,,221.0,
307280,2026-12-31,2026-06-17,2026-06-17,15.37,,,,,,6.54,1.0,,,,2.3,,,933.0,
032940,2026-12-31,2026-06-17,2026-06-17,4.05,,,,,,12.28,0.5,,,,,,,632.0,
240810,2026-12-31,2026-06-17,2026-06-17,8.66,,,,,,93.63,8.11,,,,0.12,,,1727.0,
074600,2026-12-31,2026-06-17,2026-06-17,4.62,,,,,,47.02,2.17,,,,0.32,,,856.0,
104830,2026-12-31,2026-06-17,2026-06-17,9.27,,,,,,12.71,1.18,,,,1.02,,,3863.0,
014190,2026-12-31,2026-06-17,2026-06-17,2.54,,,,,,17.8,0.45,,,,,,,79.0,
217820,2026-12-31,2026-06-17,2026-06-17,1.95,,,,,,52.0,1.02,,,,,,,45.0,
030530,2026-12-31,2026-06-17,2026-06-17,2.74,,,,,,76.88,2.11,,,,,,,359.0,
012620,2026-12-31,2026-06-17,2026-06-17,4.92,,,,,,3.82,0.19,,,,3.79,,,1866.0,
136150,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.25,,,,,,,,
382840,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.04,,,,,,,,
336570,2026-12-31,2026-06-17,2026-06-17,22.47,,,,,,16.82,3.78,,,,0.76,,,393.0,
376980,2026-12-31,2026-06-17,2026-06-17,3.33,,,,,,16.43,0.55,,,,,,,143.0,
008370,2026-12-31,2026-06-17,2026-06-17,7.28,,,,,,7.8,0.57,,,,8.93,,,646.0,
008290,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.74,,,,,,,,
101160,2026-12-31,2026-06-17,2026-06-17,11.82,,,,,,11.89,1.41,,,,0.34,,,2482.0,
336060,2026-12-31,2026-06-17,2026-06-17,6.4,,,,,,11.93,0.76,,,,,,,57.0,
095270,2026-12-31,2026-06-17,2026-06-17,2.73,,,,,,36.21,0.99,,,,,,,116.0,
289930,2026-12-31,2026-06-17,2026-06-17,3.5,,,,,,77.06,2.69,,,,,,,143.0,
065950,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.75,,,,1.79,,,,
076080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.37,,,,,,,,
043590,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,,,,,
196700,2026-12-31,2026-06-17,2026-06-17,10.18,,,,,,4.37,0.45,,,,,,,286.0,
069080,2026-12-31,2026-06-17,2026-06-17,3.5,,,,,,14.36,0.5,,,,5.92,,,824.0,
053580,2026-12-31,2026-06-17,2026-06-17,11.12,,,,,,6.84,0.76,,,,2.97,,,984.0,
479960,2026-12-31,2026-06-17,2026-06-17,11.84,,,,,,11.09,1.31,,,,6.4,,,704.0,
044340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.45,,,,2.42,,,,
330350,2026-12-31,2026-06-17,2026-06-17,5.06,,,,,,21.86,1.11,,,,,,,376.0,
348350,2026-12-31,2026-06-17,2026-06-17,5.09,,,,,,13.14,0.67,,,,2.31,,,659.0,
112040,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.51,,,,1.62,,,,
101730,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.64,,,,,,,,
123420,2026-12-31,2026-06-17,2026-06-17,7.09,,,,,,3.53,0.25,,,,,,,1812.0,
065370,2026-12-31,2026-06-17,2026-06-17,4.72,,,,,,17.49,0.83,,,,4.07,,,211.0,
038620,2026-12-31,2026-06-17,2026-06-17,4.8,,,,,,6.33,0.3,,,,,,,305.0,
299900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.4,,,,,,,,
036090,2026-12-31,2026-06-17,2026-06-17,5.38,,,,,,6.96,0.37,,,,,,,198.0,
459100,2026-12-31,2026-06-17,2026-06-17,4.51,,,,,,34.93,1.57,,,,5.65,,,152.0,
136540,2026-12-31,2026-06-17,2026-06-17,9.85,,,,,,6.46,0.64,,,,7.31,,,1694.0,
097800,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.28,,,,,,,,
192390,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.28,,,,,,,,
335870,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.8,,,,,,,,
036200,2026-12-31,2026-06-17,2026-06-17,3.69,,,,,,37.67,1.39,,,,0.7,,,305.0,
018000,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.51,,,,,,,,
203450,2026-12-31,2026-06-17,2026-06-17,4.82,,,,,,16.02,0.77,,,,3.36,,,167.0,
011320,2026-12-31,2026-06-17,2026-06-17,7.92,,,,,,7.21,0.57,,,,1.49,,,559.0,
086390,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.15,,,,,,,,
241690,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.52,,,,0.58,,,,
142210,2026-12-31,2026-06-17,2026-06-17,9.53,,,,,,10.66,1.02,,,,2.42,,,640.0,
389680,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.67,,,,,,,,
088340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.75,,,,,,,,
048430,2026-12-31,2026-06-17,2026-06-17,7.18,,,,,,6.61,0.47,,,,3.14,,,964.0,
206650,2026-12-31,2026-06-17,2026-06-17,23.57,,,,,,8.87,2.09,,,,,,,1127.0,
089850,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.49,,,,,,,,
084440,2026-12-31,2026-06-17,2026-06-17,17.66,,,,,,15.06,2.66,,,,,,,68.0,
264450,2026-12-31,2026-06-17,2026-06-17,12.19,,,,,,7.28,0.89,,,,3.97,,,1627.0,
078070,2026-12-31,2026-06-17,2026-06-17,7.68,,,,,,8.07,0.62,,,,2.41,,,1234.0,
024800,2026-12-31,2026-06-17,2026-06-17,10.62,,,,,,2.79,0.3,,,,,,,1687.0,
054930,2026-12-31,2026-06-17,2026-06-17,6.78,,,,,,5.72,0.39,,,,4.49,,,3507.0,
069330,2026-12-31,2026-06-17,2026-06-17,6.58,,,,,,10.43,0.69,,,,,,,97.0,
049520,2026-12-31,2026-06-17,2026-06-17,11.09,,,,,,5.26,0.58,,,,10.64,,,715.0,
473050,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
474490,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
493790,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
263770,2026-12-31,2026-06-17,2026-06-17,2.95,,,,,,17.37,0.51,,,,3.32,,,104.0,
388720,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,11.16,,,,,,,,
340930,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.1,,,,,,,,
023410,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.28,,,,5.03,,,,
056080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,25.18,,,,,,,,
468760,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
488060,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
0105P0,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
084370,2026-12-31,2026-06-17,2026-06-17,9.38,,,,,,91.87,8.62,,,,0.13,,,1906.0,
240600,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.56,,,,,,,,
179900,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,4.93,,,,,,,,
263050,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.31,,,,,,,,
191410,2026-12-31,2026-06-17,2026-06-17,8.1,,,,,,8.47,0.69,,,,,,,152.0,
372170,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.05,,,,0.34,,,,
146060,2026-12-31,2026-06-17,2026-06-17,6.15,,,,,,9.01,0.55,,,,,,,136.0,
039020,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.37,,,,1.63,,,,
067920,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.72,,,,4.0,,,,
044960,2026-12-31,2026-06-17,2026-06-17,7.59,,,,,,9.86,0.75,,,,2.53,,,321.0,
303530,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.63,,,,,,,,
302430,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.24,,,,,,,,
462350,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,7.13,,,,,,,,
274400,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.9,,,,,,,,
296640,2026-12-31,2026-06-17,2026-06-17,7.56,,,,,,11.43,0.86,,,,3.77,,,511.0,
215790,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.78,,,,,,,,
344860,2026-12-31,2026-06-17,2026-06-17,2.02,,,,,,58.85,1.19,,,,5.88,,,26.0,
333050,2026-12-31,2026-06-17,2026-06-17,9.34,,,,,,11.29,1.05,,,,2.29,,,465.0,
469610,2026-12-31,2026-06-17,2026-06-17,15.95,,,,,,17.85,2.85,,,,,,,1110.0,
088390,2026-12-31,2026-06-17,2026-06-17,13.23,,,,,,3.52,0.47,,,,,,,2469.0,
272290,2026-12-31,2026-06-17,2026-06-17,14.74,,,,,,9.43,1.39,,,,1.2,,,3080.0,
053350,2026-12-31,2026-06-17,2026-06-17,2.36,,,,,,15.89,0.38,,,,,,,163.0,
452400,2026-12-31,2026-06-17,2026-06-17,0.21,,,,,,251.43,0.52,,,,,,,28.0,
264850,2026-12-31,2026-06-17,2026-06-17,7.87,,,,,,38.79,3.05,,,,0.92,,,140.0,
054210,2026-12-31,2026-06-17,2026-06-17,9.8,,,,,,8.38,0.82,,,,1.13,,,1056.0,
009730,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.33,,,,,,,,
065440,2026-12-31,2026-06-17,2026-06-17,3.04,,,,,,33.02,1.0,,,,,,,59.0,
424870,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,11.96,,,,,,,,
115610,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.06,,,,,,,,
478110,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
131400,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.85,,,,,,,,
351330,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.24,,,,,,,,
080010,2026-12-31,2026-06-17,2026-06-17,10.34,,,,,,4.31,0.45,,,,2.94,,,1579.0,
086890,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.22,,,,,,,,
047560,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.95,,,,,,,,
239340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.5,,,,,,,,
067010,2026-12-31,2026-06-17,2026-06-17,1.19,,,,,,38.3,0.46,,,,2.33,,,56.0,
456070,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.55,,,,,,,,
102710,2026-12-31,2026-06-17,2026-06-17,11.6,,,,,,14.72,1.71,,,,0.37,,,3635.0,
041520,2026-12-31,2026-06-17,2026-06-17,4.77,,,,,,12.96,0.62,,,,3.99,,,706.0,
063760,2026-12-31,2026-06-17,2026-06-17,4.03,,,,,,9.15,0.37,,,,3.57,,,306.0,
123570,2026-12-31,2026-06-17,2026-06-17,2.05,,,,,,20.21,0.41,,,,3.23,,,92.0,
083470,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.94,,,,,,,,
091120,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.36,,,,,,,,
039030,2026-12-31,2026-06-17,2026-06-17,8.4,,,,,,108.34,9.1,,,,0.24,,,4689.0,
294090,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
088290,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.92,,,,,,,,
353810,2026-12-31,2026-06-17,2026-06-17,25.93,,,,,,7.83,2.03,,,,3.8,,,840.0,
261520,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.99,,,,,,,,
099750,2026-12-31,2026-06-17,2026-06-17,6.27,,,,,,40.76,2.56,,,,,,,171.0,
377330,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.62,,,,,,,,
035810,2026-12-31,2026-06-17,2026-06-17,3.84,,,,,,11.13,0.43,,,,29.46,,,415.0,
092130,2026-12-31,2026-06-17,2026-06-17,30.14,,,,,,13.33,4.02,,,,5.96,,,1069.0,
134060,2026-12-31,2026-06-17,2026-06-17,5.28,,,,,,14.59,0.77,,,,5.26,,,326.0,
001840,2026-12-31,2026-06-17,2026-06-17,23.82,,,,,,16.91,4.03,,,,,,,131.0,
041830,2026-12-31,2026-06-17,2026-06-17,10.17,,,,,,19.27,1.96,,,,1.28,,,2423.0,
352940,2026-12-31,2026-06-17,2026-06-17,2.39,,,,,,22.53,0.54,,,,,,,93.0,
079950,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.47,,,,,,,,
0007J0,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.26,,,,,,,,
389470,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,8.97,,,,,,,,
277410,2026-12-31,2026-06-17,2026-06-17,0.98,,,,,,47.29,0.47,,,,2.49,,,17.0,
060150,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.51,,,,,,,,
033230,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.74,,,,,,,,
450520,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.83,,,,,,,,
465480,2026-12-31,2026-06-17,2026-06-17,4.78,,,,,,16.38,0.78,,,,2.31,,,264.0,
037330,2026-12-31,2026-06-17,2026-06-17,3.47,,,,,,7.65,0.27,,,,3.16,,,145.0,
100030,2026-12-31,2026-06-17,2026-06-17,30.3,,,,,,2.31,0.7,,,,6.01,,,8108.0,
211050,2026-12-31,2026-06-17,2026-06-17,33.71,,,,,,6.83,2.3,,,,3.66,,,1480.0,
083640,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.27,,,,,,,,
064090,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.59,,,,,,,,
216050,2026-12-31,2026-06-17,2026-06-17,9.22,,,,,,5.59,0.52,,,,5.37,,,993.0,
049070,2026-12-31,2026-06-17,2026-06-17,2.43,,,,,,19.89,0.48,,,,0.98,,,1023.0,
119610,2026-12-31,2026-06-17,2026-06-17,8.19,,,,,,18.02,1.48,,,,3.58,,,1007.0,
017250,2026-12-31,2026-06-17,2026-06-17,4.84,,,,,,10.4,0.5,,,,,,,101.0,
051370,2026-12-31,2026-06-17,2026-06-17,10.6,,,,,,6.76,0.72,,,,,,,1410.0,
064290,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,11.14,,,,,,,,
189300,2026-12-31,2026-06-17,2026-06-17,2.77,,,,,,139.64,3.87,,,,0.2,,,724.0,
287840,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,16.21,,,,,,,,
048530,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.28,,,,,,,,
070590,2026-12-31,2026-06-17,2026-06-17,6.08,,,,,,28.02,1.7,,,,,,,58.0,
115310,2026-12-31,2026-06-17,2026-06-17,6.88,,,,,,9.01,0.62,,,,2.98,,,893.0,
039290,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.47,,,,,,,,
071200,2026-12-31,2026-06-17,2026-06-17,13.77,,,,,,6.96,0.96,,,,1.33,,,1083.0,
101930,2026-12-31,2026-06-17,2026-06-17,7.48,,,,,,16.89,1.26,,,,3.21,,,553.0,
333430,2026-12-31,2026-06-17,2026-06-17,16.27,,,,,,17.28,2.81,,,,,,,243.0,
068330,2026-12-31,2026-06-17,2026-06-17,7.4,,,,,,10.02,0.74,,,,0.87,,,115.0,
178780,2026-12-31,2026-06-17,2026-06-17,13.25,,,,,,7.63,1.01,,,,10.99,,,298.0,
019540,2026-12-31,2026-06-17,2026-06-17,23.81,,,,,,1.86,0.44,,,,2.33,,,3457.0,
094820,2026-12-31,2026-06-17,2026-06-17,12.79,,,,,,12.34,1.58,,,,2.33,,,1250.0,
049550,2026-12-31,2026-06-17,2026-06-17,3.21,,,,,,23.87,0.77,,,,,,,128.0,
389020,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,5.72,,,,,,,,
254120,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.18,,,,,,,,
043910,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.46,,,,,,,,
234920,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.71,,,,,,,,
289220,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.74,,,,,,,,
049630,2026-12-31,2026-06-17,2026-06-17,10.07,,,,,,21.16,2.13,,,,,,,440.0,
417840,2026-12-31,2026-06-17,2026-06-17,6.51,,,,,,97.48,6.35,,,,,,,163.0,
110020,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.93,,,,,,,,
208140,2026-12-31,2026-06-17,2026-06-17,4.65,,,,,,12.26,0.57,,,,8.77,,,186.0,
040420,2026-12-31,2026-06-17,2026-06-17,7.95,,,,,,13.0,1.03,,,,9.19,,,444.0,
045510,2026-12-31,2026-06-17,2026-06-17,2.51,,,,,,22.81,0.57,,,,,,,36.0,
217190,2026-12-31,2026-06-17,2026-06-17,1.86,,,,,,84.51,1.57,,,,0.83,,,71.0,
095700,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.59,,,,,,,,
122310,2026-12-31,2026-06-17,2026-06-17,0.92,,,,,,59.84,0.55,,,,4.11,,,61.0,
361390,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.87,,,,,,,,
225220,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.39,,,,,,,,
123330,2026-12-31,2026-06-17,2026-06-17,46.02,,,,,,8.72,4.01,,,,,,,2414.0,
381620,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.26,,,,,,,,
159580,2026-12-31,2026-06-17,2026-06-17,4.13,,,,,,15.47,0.64,,,,1.88,,,172.0,
147830,2026-12-31,2026-06-17,2026-06-17,13.32,,,,,,13.23,1.76,,,,3.78,,,600.0,
033100,2026-12-31,2026-06-17,2026-06-17,24.53,,,,,,15.27,3.74,,,,1.97,,,3655.0,
079370,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.07,,,,0.43,,,,
054950,2026-12-31,2026-06-17,2026-06-17,12.12,,,,,,9.14,1.11,,,,2.89,,,2461.0,
090470,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.73,,,,0.88,,,,
023440,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.85,,,,,,,,
137950,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.45,,,,1.66,,,,
033320,2026-12-31,2026-06-17,2026-06-17,7.53,,,,,,7.13,0.54,,,,1.52,,,462.0,
417500,2026-12-31,2026-06-17,2026-06-17,8.94,,,,,,16.0,1.43,,,,2.91,,,215.0,
204270,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.97,,,,,,,,
127120,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,16.3,,,,,,,,
026040,2026-12-31,2026-06-17,2026-06-17,4.17,,,,,,17.48,0.73,,,,4.58,,,125.0,
452160,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.05,,,,2.33,,,,
126880,2026-12-31,2026-06-17,2026-06-17,1.84,,,,,,26.15,0.48,,,,1.52,,,126.0,
322510,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.29,,,,,,,,
033050,2026-12-31,2026-06-17,2026-06-17,5.87,,,,,,8.64,0.51,,,,,,,108.0,
094970,2026-12-31,2026-06-17,2026-06-17,9.87,,,,,,3.46,0.34,,,,2.03,,,853.0,
418550,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.05,,,,,,,,
060230,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.17,,,,,,,,
420570,2026-12-31,2026-06-17,2026-06-17,7.95,,,,,,16.64,1.32,,,,3.27,,,459.0,
089790,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.69,,,,,,,,
0010V0,2026-12-31,2026-06-17,2026-06-17,9.9,,,,,,7.28,0.72,,,,2.79,,,1232.0,
412540,2026-12-31,2026-06-17,2026-06-17,,,,,,,,,,,,,,,,
199820,2026-12-31,2026-06-17,2026-06-17,4.22,,,,,,34.46,1.45,,,,0.97,,,298.0,
038010,2026-12-31,2026-06-17,2026-06-17,7.32,,,,,,5.18,0.38,,,,1.94,,,1194.0,
080220,2026-12-31,2026-06-17,2026-06-17,17.4,,,,,,95.06,16.54,,,,,,,1173.0,
216080,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.71,,,,,,,,
337930,2026-12-31,2026-06-17,2026-06-17,10.22,,,,,,8.46,0.86,,,,5.91,,,400.0,
229000,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.86,,,,,,,,
082270,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,10.59,,,,,,,,
034940,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.78,,,,,,,,
067000,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.98,,,,,,,,
309930,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.58,,,,,,,,
018700,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.54,,,,,,,,
033340,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.57,,,,,,,,
036930,2026-12-31,2026-06-17,2026-06-17,6.04,,,,,,281.69,17.03,,,,0.02,,,781.0,
072020,2026-12-31,2026-06-17,2026-06-17,5.76,,,,,,14.74,0.85,,,,2.07,,,656.0,
000440,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.3,,,,2.31,,,,
051980,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.46,,,,,,,,
221800,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.52,,,,1.27,,,,
228760,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.73,,,,,,,,
314130,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.33,,,,,,,,
389030,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,10.73,,,,,,,,
263860,2026-12-31,2026-06-17,2026-06-17,12.09,,,,,,16.32,1.97,,,,2.12,,,867.0,
303030,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.65,,,,,,,,
208350,2026-12-31,2026-06-17,2026-06-17,3.67,,,,,,12.74,0.47,,,,,,,234.0,
446840,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,7.4,,,,,,,,
144510,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.42,,,,,,,,
340450,2026-12-31,2026-06-17,2026-06-17,5.59,,,,,,29.35,1.64,,,,,,,185.0,
306620,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,2.47,,,,,,,,
358570,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,7.32,,,,,,,,
382480,2026-12-31,2026-06-17,2026-06-17,0.79,,,,,,122.06,0.96,,,,0.53,,,17.0,
382800,2026-12-31,2026-06-17,2026-06-17,5.38,,,,,,32.01,1.72,,,,1.88,,,199.0,
051160,2026-12-31,2026-06-17,2026-06-17,8.52,,,,,,7.93,0.68,,,,,,,915.0,
053050,2026-12-31,2026-06-17,2026-06-17,3.99,,,,,,15.74,0.63,,,,1.97,,,129.0,
388610,2026-12-31,2026-06-17,2026-06-17,2.53,,,,,,58.26,1.48,,,,,,,115.0,
493330,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,1.63,,,,,,,,
119850,2026-12-31,2026-06-17,2026-06-17,18.95,,,,,,9.49,1.8,,,,0.62,,,2565.0,
065060,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,0.41,,,,,,,,
204840,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,3.53,,,,,,,,
311320,2026-12-31,2026-06-17,2026-06-17,9.28,,,,,,20.92,1.94,,,,0.66,,,433.0,
456160,2026-12-31,2026-06-17,2026-06-17,0.0,,,,,,,13.89,,,,,,,,
388050,2026-12-31,2026-06-17,2026-06-17,13.19,,,,,,32.22,4.25,,,,1.04,,,297.0,
